antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'ML0115EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'DS0101EN'})",0.030144090520670654,0.10985060553378319,0.02074432035831099,0.6881720430107527,6.2646176565600635,0.017432973761350144,2.8546170236330406,0.8664929817099106
"frozenset({'BD0211EN', 'ML0115EN', 'BD0111EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.02195244128826944,0.3916374458555559,0.020655921265875003,0.9409395973154363,2.4025782194036536,0.012058523229443112,10.300684155400258,0.5968835107646723
"frozenset({'BD0211EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.022364970386304035,0.3123139935763326,0.020655921265875003,0.9235836627140974,2.9572279235331944,0.013671028048311976,8.9992013599235,0.6769862538029213
"frozenset({'ML0115EN', 'BD0111EN', 'DS0105EN', 'BD0101EN'})",frozenset({'BD0211EN'}),0.027079588649556532,0.22250051566137255,0.020655921265875003,0.7627856365614798,3.4282421067390993,0.014630698827450824,3.2776239729688,0.7280197919105033
"frozenset({'BD0211EN', 'ML0115EN', 'DS0105EN'})","frozenset({'BD0111EN', 'BD0101EN'})",0.025606270442290125,0.2541179243893096,0.020655921265875003,0.806674338319908,3.1744094410439145,0.014148908969728908,3.858163831581489,0.70298151028262
"frozenset({'ML0115EN', 'BD0111EN', 'DS0105EN'})","frozenset({'BD0211EN', 'BD0101EN'})",0.030144090520670654,0.17063971476559509,0.020655921265875003,0.6852394916911045,4.015709312643932,0.015512142257559484,2.6348930801080623,0.7743191373151853
"frozenset({'BD0211EN', 'ML0115EN', 'ML0101ENv3'})",frozenset({'PY0101EN'}),0.024810678610366267,0.44010961487462064,0.021598844918525505,0.8705463182897862,1.9780215856856236,0.010679426710539218,4.325024809867609,0.5070239525018616
"frozenset({'ML0115EN', 'BC0101EN'})",frozenset({'PY0101EN'}),0.05454224003300233,0.44010961487462064,0.039661726139611636,0.7271745002701243,1.6522577005668992,0.015657161884287864,2.0521922829051036,0.41754116606567837
"frozenset({'ML0115EN', 'BC0101EN'})",frozenset({'DS0101EN'}),0.05454224003300233,0.426584553731915,0.03397471785956331,0.6229065370070233,1.460218218305405,0.010707840735546023,1.520618898341297,0.3333526511766757
"frozenset({'ML0115EN', 'BC0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.029348498688746796,0.44010961487462064,0.022512302207030675,0.7670682730923695,1.742902784141386,0.009595745751978014,2.4036673430382667,0.4391324104606506
"frozenset({'ML0115EN', 'BC0101EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.03397471785956331,0.3916374458555559,0.022777499484338628,0.6704249783174328,1.7118510638145148,0.009471727758156115,1.8459000656014317,0.4304618508886738
"frozenset({'ML0115EN', 'BC0101EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.029348498688746796,0.426584553731915,0.022777499484338628,0.7761044176706827,1.8193448658209546,0.010257883268497883,2.561084235349832,0.4639683721646993
"frozenset({'DA0101EN', 'ML0115EN', 'BC0101EN'})",frozenset({'PY0101EN'}),0.025105342251819547,0.44010961487462064,0.02380882222942511,0.9483568075117371,2.1548195618991577,0.012759719719681269,10.84151382106417,0.5497250556248009
"frozenset({'PY0101EN', 'ML0115EN', 'BC0101EN'})",frozenset({'DA0101EN'}),0.039661726139611636,0.2446592214986593,0.02380882222942511,0.600297176820208,2.4536053582738044,0.014105215188814703,1.8897559253955476,0.616903971241529
"frozenset({'ML0115EN', 'BC0101EN', 'BD0111EN'})",frozenset({'BD0101EN'}),0.02475174588207561,0.3916374458555559,0.020361257624421723,0.8226190476190477,2.100460659020963,0.010667547086699859,3.429694936116331,0.5372108655577889
"frozenset({'ML0115EN', 'BC0101EN', 'BD0101EN'})",frozenset({'BD0111EN'}),0.029348498688746796,0.3123139935763326,0.020361257624421723,0.6937751004016064,2.2214025457429303,0.01119531079346945,2.245689384911386,0.5664586656729738
"frozenset({'ML0115EN', 'BC0101EN', 'DV0101EN'})",frozenset({'PY0101EN'}),0.023160562218227893,0.44010961487462064,0.0218051094675428,0.9414758269720102,2.139184864752886,0.011611923349398832,9.56682266757713,0.545158394797923
"frozenset({'PY0101EN', 'ML0115EN', 'BC0101EN'})",frozenset({'DS0101EN'}),0.039661726139611636,0.426584553731915,0.02696172319297522,0.6797919762258543,1.593569130149673,0.01004264344747156,1.7907591431017218,0.387861042464873
"frozenset({'ML0115EN', 'BC0101EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.03397471785956331,0.44010961487462064,0.02696172319297522,0.7935819601040762,1.8031461556006985,0.012009123200328915,2.712410143065387,0.46107880826846087
"frozenset({'PY0101EN', 'ML0115EN', 'BC0101EN'})",frozenset({'ML0101ENv3'}),0.039661726139611636,0.22529982025517872,0.02604826590447005,0.6567607726597325,2.9150523596329245,0.017112486134205424,2.2570269305985486,0.6840849797385975
"frozenset({'ML0115EN', 'BC0101EN', 'ML0101ENv3'})",frozenset({'PY0101EN'}),0.03017355688481598,0.44010961487462064,0.02604826590447005,0.8632812500000001,1.9615141792481254,0.012768593404496228,4.0951982454884925,0.5054407114437033
"frozenset({'PY0101EN', 'ML0115EN'})",frozenset({'DS0101EN'}),0.1303002622506409,0.426584553731915,0.08350767598785985,0.6408864767073722,1.5023668135675963,0.027923596764518714,1.5967525840034456,0.38448165358786135
"frozenset({'ML0115EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.10772902731531957,0.44010961487462064,0.08350767598785985,0.7751641137855579,1.7612978394175467,0.03609509526529707,2.4902180632827084,0.4844233070074265
"frozenset({'ML0115EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.06597518932138964,0.426584553731915,0.05940419011698147,0.9004019651630192,2.1107233191778256,0.031260193422937864,5.7572967901087075,0.563399126002642
"frozenset({'DS0103EN', 'ML0115EN'})",frozenset({'DS0105EN'}),0.06959955211126499,0.21212835548221706,0.053864513657659784,0.7739204064352244,3.6483590544787066,0.03910047512599827,3.484930382679782,0.780206170920891
"frozenset({'ML0115EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.06597518932138964,0.22745086483778768,0.053864513657659784,0.8164359088878963,3.5895045264838106,0.038858399788672934,4.20860708911969,0.7723670829172415
"frozenset({'ML0115EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.06597518932138964,0.44010961487462064,0.05318678728231724,0.8061634658329611,1.8317333650223084,0.02415047211880026,2.88846675644176,0.4861423486089024
"frozenset({'ML0115EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.06597518932138964,0.2446592214986593,0.04269676164658043,0.64716391246092,2.6451646028166014,0.02655532318898258,2.1407696241322802,0.665883481707824
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.053864513657659784,0.426584553731915,0.05124200724872558,0.9513129102844639,2.2300688151083685,0.02826423772808614,11.777566694135487,0.5829855790057842
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN'})",frozenset({'DS0105EN'}),0.061407902878863774,0.21212835548221706,0.05124200724872558,0.8344529750479847,3.93371726825996,0.03821564979742051,4.759201470072637,0.7945810837077968
"frozenset({'DS0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.05940419011698147,0.22745086483778768,0.05124200724872558,0.8625992063492063,3.792463954640888,0.03773047283162979,5.622595871794294,0.7828220939132385
"frozenset({'DS0103EN', 'ML0115EN'})","frozenset({'DS0101EN', 'DS0105EN'})",0.06959955211126499,0.19050004419954622,0.05124200724872558,0.7362404741744285,3.8647784952911954,0.03798328949526098,3.069083299519538,0.7967031407007149
"frozenset({'ML0115EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.06597518932138964,0.20172672893891622,0.05124200724872558,0.776686020544886,3.8501889394145192,0.03793304811579593,3.5746677078115314,0.7925619083870561
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.05318678728231724,0.426584553731915,0.04864896720393671,0.9146814404432133,2.144197281503166,0.025960305286675117,6.720875847492815,0.5636011371324662
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN'})",frozenset({'PY0101EN'}),0.05940419011698147,0.44010961487462064,0.04864896720393671,0.8189484126984127,1.8607828255052243,0.022504611969613248,3.0924356614048345,0.4918071797138647
"frozenset({'ML0115EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.06597518932138964,0.26619913368889414,0.04864896720393671,0.7373827601607861,2.7700419229108473,0.031086428961622007,2.7941839110043643,0.6841302565524218
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN'})",frozenset({'DS0105EN'}),0.05380558092936912,0.21212835548221706,0.044140613489701504,0.8203723986856517,3.8673396435886875,0.032726924091389095,4.386139094175219,0.7835855923497014
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.05318678728231724,0.22745086483778768,0.044140613489701504,0.8299168975069251,3.648774420351408,0.032043232724395,4.542186283282711,0.7667144515854742
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.053864513657659784,0.44010961487462064,0.044140613489701504,0.8194748358862144,1.8619789438584933,0.020434323128420112,3.1014534060884644,0.48929250128931223
"frozenset({'DS0103EN', 'ML0115EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.06959955211126499,0.14924713439608686,0.044140613489701504,0.6342082980524978,4.249383417770507,0.03375307978184409,2.325785033051438,0.8218737889632732
"frozenset({'ML0115EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.06597518932138964,0.14921766803194153,0.044140613489701504,0.6690486824475211,4.483709545067442,0.03429594959119789,2.5707174646106377,0.83185197989605
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'DS0101EN'})",frozenset({'DS0105EN'}),0.04923829448684327,0.21212835548221706,0.04240209800512715,0.8611609814482346,4.059622201334732,0.03195725956888397,5.674713439608687,0.7927030034002879
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.044140613489701504,0.426584553731915,0.04240209800512715,0.9606141522029373,2.2518727970788897,0.023572394098169885,14.558920991688018,0.581597242194314
"frozenset({'PY0101EN', 'DS0105EN', 'ML0115EN', 'DS0101EN'})",frozenset({'DS0103EN'}),0.04864896720393671,0.22745086483778768,0.04240209800512715,0.8715929739551787,3.8320055392041583,0.03133684834112657,6.016408595060436,0.7768321237005417
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.05124200724872558,0.44010961487462064,0.04240209800512715,0.8274870615296147,1.8801840122610158,0.019849997929488012,3.245497932443449,0.4934210495077344
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.05380558092936912,0.19050004419954622,0.04240209800512715,0.7880613362541073,4.136803954904198,0.03215213245990007,3.8195010834409007,0.8013865602440666
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.05318678728231724,0.20172672893891622,0.04240209800512715,0.7972299168975069,3.9520291688213107,0.03167290138389534,3.936839492528022,0.7889258623674218
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.061407902878863774,0.14924713439608686,0.04240209800512715,0.6904990403071017,4.626548061382451,0.03323714447118352,2.7487891037496976,0.8351403479679183
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.053864513657659784,0.26619913368889414,0.04240209800512715,0.787199124726477,2.957181392056946,0.028063411132884505,3.44829815839769,0.6995194292478076
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.05940419011698147,0.14921766803194153,0.04240209800512715,0.7137896825396826,4.783546693591866,0.03353794328454507,2.9725774371708944,0.8409032688609143
"frozenset({'DS0103EN', 'ML0115EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN'})",0.06959955211126499,0.13516221233462003,0.04240209800512715,0.609229466553768,4.50739490002948,0.0329948685642699,2.2131601890201815,0.8363520897605831
"frozenset({'ML0115EN', 'DS0105EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN'})",0.06597518932138964,0.13684179509090375,0.04240209800512715,0.6426976328718177,4.696647193533781,0.03337393466692597,2.4157640259893327,0.8426779950866217
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.05940419011698147,0.3916374458555559,0.03580163243657365,0.6026785714285714,1.5388686087255607,0.012536727146041173,1.531159686835455,0.37228737148539154
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.03792321065503727,0.426584553731915,0.03580163243657365,0.9440559440559442,2.2130570265542984,0.019624176543213172,10.24980110204204,0.5697428393171119
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.053864513657659784,0.3916374458555559,0.0327076642013142,0.6072210065645514,1.5504671807825732,0.011612303650176615,1.5488673384067462,0.3752455248858126
"frozenset({'DS0103EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.04140024162418599,0.21212835548221706,0.0327076642013142,0.7900355871886121,3.724328062567013,0.023925499029009194,3.7524056289745253,0.7630871834578954
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.03792321065503727,0.22745086483778768,0.0327076642013142,0.8624708624708625,3.7918996838546,0.024081997140400366,5.617348796348968,0.7653026778692934
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.03792321065503727,0.44010961487462064,0.030880749624303858,0.8142968142968143,1.8502136440004677,0.014190379988106294,3.0149745843362483,0.4776353412903452
"frozenset({'DA0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.04092877979786074,0.21212835548221706,0.02478121224622094,0.6054715622750181,2.8542698164921916,0.01609905749580695,1.9969958288963516,0.6773716952129385
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.03792321065503727,0.2446592214986593,0.02478121224622094,0.6534576534576535,2.6708891226535454,0.01550294905062986,2.1796492868413133,0.6502525069513614
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DV0101EN'}),0.03792321065503727,0.1976898370510063,0.022777499484338628,0.6006216006216006,3.0382017081972363,0.015280466149493323,2.0088972368003013,0.6973018549078884
"frozenset({'ML0115EN', 'DV0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03724548427969473,0.21212835548221706,0.022777499484338628,0.6115506329113924,2.882927327283501,0.014876676154948218,2.028247980998936,0.6783975945102494
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.03792321065503727,0.21212835548221706,0.03164687509208239,0.8344988344988346,3.9339334555336776,0.02360228678122364,4.7605202182835065,0.7751995517037823
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.05124200724872558,0.3916374458555559,0.03164687509208239,0.6175963197239793,1.576959318521758,0.011578586252679622,1.5908909498604338,0.3856286168346392
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.0327076642013142,0.426584553731915,0.03164687509208239,0.9675675675675676,2.2681730013497647,0.01769429075515144,17.68030959326595,0.5780222813588692
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.03580163243657365,0.22745086483778768,0.03164687509208239,0.8839506172839506,3.886336584889938,0.02350376283177912,6.657072334908427,0.7702650122805321
"frozenset({'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.04140024162418599,0.19050004419954622,0.03164687509208239,0.7644128113879004,4.012664745563987,0.023760127232803064,3.4360949785487547,0.783214310001257
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.03792321065503727,0.20172672893891622,0.03164687509208239,0.8344988344988346,4.1367786950609045,0.023996749855780264,4.823369482890212,0.7881553979484459
"frozenset({'PY0101EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.04723458172496096,0.21212835548221706,0.029377965052892124,0.6219588271990019,2.9319928766012677,0.019358170909685772,2.084089515118822,0.691602611384596
"frozenset({'PY0101EN', 'DS0105EN', 'ML0115EN', 'DS0101EN'})",frozenset({'BD0101EN'}),0.04864896720393671,0.3916374458555559,0.029377965052892124,0.6038764385221078,1.5419272209859884,0.010325207793631646,1.5357898729242774,0.36943351891765236
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.030880749624303858,0.426584553731915,0.029377965052892124,0.9513358778625954,2.23012265573136,0.016204714255501462,11.783125248803005,0.5691705845134297
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.03580163243657365,0.44010961487462064,0.029377965052892124,0.8205761316872427,1.864481265470672,0.013621322389348968,3.120489990492366,0.4808738605033363
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.03792321065503727,0.26619913368889414,0.029377965052892124,0.7746697746697747,2.9101138081656126,0.019282839229819763,3.2565576377323913,0.6822436989375478
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.032354067831570264,0.21212835548221706,0.027020655921265874,0.8351548269581056,3.9370258872728474,0.020157440718994772,4.779464451273621,0.7709443478631064
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.044140613489701504,0.3916374458555559,0.027020655921265874,0.6121495327102804,1.5630515906695348,0.00973353879566188,1.5685492359868802,0.3768607149673056
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.030880749624303858,0.22745086483778768,0.027020655921265874,0.8749999999999999,3.846984713045731,0.019996802712378775,6.1803930812976935,0.7636378641577949
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.0327076642013142,0.44010961487462064,0.027020655921265874,0.8261261261261261,1.8770917476126368,0.012625698426177065,3.220094961083788,0.48306077938941594
"frozenset({'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.04140024162418599,0.14924713439608686,0.027020655921265874,0.6526690391459075,4.373075850245738,0.020841788495550517,2.4494011806833975,0.8046403031606092
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.03792321065503727,0.14921766803194153,0.027020655921265874,0.7125097125097125,4.77496882176977,0.021361842863037134,2.959342868224031,0.8217374720483098
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.030438754162123934,0.21212835548221706,0.026283996817632674,0.8635043562439497,4.070669167641467,0.019827073954293832,5.77213765097071,0.7780221699434909
"frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.04240209800512715,0.3916374458555559,0.026283996817632674,0.6198749131341209,1.582777437892759,0.009677747455987717,1.6004272676670113,0.3845029649289215
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.027020655921265874,0.426584553731915,0.026283996817632674,0.9727371864776446,2.280291627926492,0.014757402369915844,21.032878569113453,0.5770519226016031
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0103EN'}),0.029377965052892124,0.22745086483778768,0.026283996817632674,0.8946840521564695,3.9335267104591405,0.01960195325917806,7.33553797863549,0.7683477024403659
"frozenset({'DS0103EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.03164687509208239,0.44010961487462064,0.026283996817632674,0.8305400372439479,1.887120865288421,0.01235590280887107,3.303968536399217,0.48545538080431483
"frozenset({'PY0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'DS0105EN', 'DS0101EN'})",0.032354067831570264,0.19050004419954622,0.026283996817632674,0.8123861566484517,4.26449327117997,0.020120545465683422,4.314713356645137,0.7911008825910677
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DS0103EN', 'DS0101EN'})",0.030880749624303858,0.20172672893891622,0.026283996817632674,0.851145038167939,4.219297277286787,0.02005452420874019,5.362758897897539,0.7873063178810312
"frozenset({'DS0103EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.03792321065503727,0.14924713439608686,0.026283996817632674,0.6930846930846931,4.64387270073351,0.020624066300269212,2.7719466785626237,0.8155923677542078
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0101EN'})",0.0327076642013142,0.26619913368889414,0.026283996817632674,0.8036036036036037,3.018806231513781,0.017577244942255578,3.736325511951046,0.6913558660082528
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN'})",0.03580163243657365,0.14921766803194153,0.026283996817632674,0.7341563786008231,4.920036536448683,0.020941760713710435,3.200311248734338,0.8263335674932979
"frozenset({'DS0103EN', 'ML0115EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN', 'DS0101EN'})",0.04140024162418599,0.13516221233462003,0.026283996817632674,0.6348754448398577,4.69713712045569,0.020688248568519873,2.368610315145924,0.8210980192527924
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0103EN', 'DS0101EN'})",0.03792321065503727,0.13684179509090375,0.026283996817632674,0.6930846930846931,5.0648611604683955,0.021094516595986885,2.8123661005519165,0.8341966364279386
"frozenset({'DA0101EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.032354067831570264,0.21212835548221706,0.0234846922238265,0.7258652094717668,3.421820754805299,0.0166214770215554,2.874030118539952,0.7314224147367695
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.03580163243657365,0.2446592214986593,0.0234846922238265,0.6559670781893003,2.6811459391196295,0.014725492703513242,2.1955479566486336,0.650307211421843
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0101EN'}),0.02478121224622094,0.426584553731915,0.0234846922238265,0.947681331747919,2.2215556645388634,0.012913409856836474,10.960054325260415,0.5638375598123129
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.03792321065503727,0.14901140348292424,0.0234846922238265,0.6192696192696192,4.1558538796031375,0.01783370137954081,2.235147599423421,0.7893086824443116
"frozenset({'DA0101EN', 'DS0103EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.02540000589327283,0.21212835548221706,0.02198190765241477,0.8654292343387471,4.079743287366864,0.01659384617303618,5.854701358399386,0.7745603764293921
"frozenset({'DA0101EN', 'DS0103EN', 'ML0115EN', 'DS0105EN'})",frozenset({'BD0101EN'}),0.03642042608362554,0.3916374458555559,0.02198190765241477,0.6035598705501618,1.5411189020285037,0.007718305004052597,1.5345635039235368,0.36439211630146673
"frozenset({'DS0103EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.0327076642013142,0.2446592214986593,0.02198190765241477,0.6720720720720721,2.746972167880273,0.013979675991881671,2.303374352023319,0.6574670314462749
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DS0103EN'}),0.02478121224622094,0.22745086483778768,0.02198190765241477,0.8870392390011891,3.8999158769249065,0.01634539949528304,6.839092870225481,0.7624793759449316
"frozenset({'DA0101EN', 'PY0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.038571470666234495,0.21212835548221706,0.024044553142587737,0.6233766233766234,2.938676547788924,0.015862450501628836,2.0919350561334236,0.6861776439458951
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'DA0101EN'}),0.030880749624303858,0.2446592214986593,0.024044553142587737,0.7786259541984732,3.1824917508892674,0.01648929298021054,3.4120566201267457,0.7076330425751741
"frozenset({'DA0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})",frozenset({'PY0101EN'}),0.02478121224622094,0.44010961487462064,0.024044553142587737,0.9702734839476813,2.204617784194728,0.013138103364777207,18.834712555617752,0.5602913331153104
"frozenset({'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.03792321065503727,0.2233845065857324,0.024044553142587737,0.6340326340326341,2.838301741348833,0.015573095442265447,2.122089469265738,0.6732068056931808
"frozenset({'PY0101EN', 'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN'})",frozenset({'DS0105EN'}),0.031116480537466483,0.21212835548221706,0.022865898576774613,0.7348484848484849,3.4641690554664577,0.016265210731967433,2.9714016307527813,0.7341754411487598
"frozenset({'PY0101EN', 'DS0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DA0101EN'}),0.029377965052892124,0.2446592214986593,0.022865898576774613,0.7783350050150452,3.1813025491022024,0.015678308517719206,3.4075780821983566,0.7064164225489644
"frozenset({'PY0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'DS0101EN'}),0.024044553142587737,0.426584553731915,0.022865898576774613,0.9509803921568628,2.2292893257323656,0.012608863604760509,11.697675103868947,0.5650120131215223
"frozenset({'DS0101EN', 'DA0101EN', 'ML0115EN', 'BD0101EN', 'DS0105EN'})",frozenset({'PY0101EN'}),0.0234846922238265,0.44010961487462064,0.022865898576774613,0.9736511919698873,2.212292481379356,0.012530059726697334,21.249173187853827,0.5611588450124122
"frozenset({'PY0101EN', 'ML0115EN', 'DS0105EN', 'BD0101EN'})","frozenset({'DA0101EN', 'DS0101EN'})",0.030880749624303858,0.14901140348292424,0.022865898576774613,0.7404580152671756,4.969136575859628,0.018264314734652308,3.278809004227557,0.8242100185158889
"frozenset({'DA0101EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'PY0101EN', 'DS0105EN'})",0.032354067831570264,0.14924713439608686,0.022865898576774613,0.7067395264116576,4.735364127903736,0.018037146666856137,2.9010144299164495,0.81519796834478
"frozenset({'DS0105EN', 'ML0115EN', 'DS0101EN', 'BD0101EN'})","frozenset({'DA0101EN', 'PY0101EN'})",0.03580163243657365,0.2233845065857324,0.022865898576774613,0.6386831275720165,2.8591200765613407,0.014868368579966856,2.1494027892900576,0.6743861675709838
